path,label,image_score,anchor_score,reconstruction_score,bottleneck_divergence,pixel_aggregated_score,patch_divergence_aggregated
D:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\00020_96.png,0,1.1889654397964478,1.1889654397964478,1.0019620656967163,0.005934000015258789,6.284109115600586,0.003166972426697612
D:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\00020_97.png,0,1.133257508277893,1.133257508277893,1.0019642114639282,0.006867766380310059,6.360836029052734,0.0034678445663303137
D:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\00020_98.png,0,1.1332924365997314,1.1332924365997314,1.0019623041152954,0.006530821323394775,6.353034496307373,0.0035118586383759975
D:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\00020_99.png,0,1.1613500118255615,1.1613500118255615,1.0019596815109253,0.0061026811599731445,6.302743911743164,0.0037952226120978594
D:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\00021_96.png,0,1.1425453424453735,1.1425453424453735,1.0019614696502686,0.006693243980407715,5.876997947692871,0.0036570527590811253
D:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\00021_97.png,0,1.1541821956634521,1.1541821956634521,1.0019623041152954,0.007240772247314453,5.931264400482178,0.003859808901324868
D:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\00021_98.png,0,1.1399891376495361,1.1399891376495361,1.0019631385803223,0.007629752159118652,6.0254058837890625,0.004317977000027895
D:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\00021_99.png,0,1.125266432762146,1.125266432762146,1.0019625425338745,0.007912039756774902,6.1600494384765625,0.004046707414090633
D:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\00026_95.png,0,1.1752926111221313,1.1752926111221313,1.0019570589065552,0.006478428840637207,6.449171543121338,0.003968412987887859
D:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\00026_96.png,0,1.2136094570159912,1.2136094570159912,1.0019587278366089,0.006967306137084961,6.438076496124268,0.0037660489324480295
D:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\00026_97.png,0,1.2014275789260864,1.2014275789260864,1.001961588859558,0.006775498390197754,6.547299861907959,0.003375715110450983
D:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\00026_98.png,0,1.1726713180541992,1.1726713180541992,1.0019623041152954,0.006624817848205566,6.669332504272461,0.0036612306721508503
D:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\00026_99.png,0,1.234984278678894,1.234984278678894,1.001962661743164,0.0059282779693603516,6.780611515045166,0.003581108758226037
D:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\00028_98.png,0,1.19991934299469,1.19991934299469,1.0019636154174805,0.007480740547180176,6.98988676071167,0.003429630771279335
D:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\00028_99.png,0,1.157857060432434,1.157857060432434,1.0019612312316895,0.007682144641876221,7.012940883636475,0.003774012438952923
D:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\00056_97.png,0,1.161491870880127,1.161491870880127,1.0019609928131104,0.005919754505157471,5.620988368988037,0.0028476689476519823
D:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\00056_98.png,0,1.1367467641830444,1.1367467641830444,1.001961588859558,0.005791664123535156,5.61019229888916,0.0034308675676584244
D:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\00056_99.png,0,1.18129563331604,1.18129563331604,1.0019609928131104,0.005617856979370117,5.608332633972168,0.0031752586364746094
D:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\00066_60.png,0,1.1537081003189087,1.1537081003189087,1.0019584894180298,0.005295813083648682,6.296699523925781,0.0027226305101066828
D:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\00066_61.png,0,1.1234266757965088,1.1234266757965088,1.001957893371582,0.006328105926513672,6.2106032371521,0.0027426769956946373
D:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\00066_62.png,0,1.1479432582855225,1.1479432582855225,1.0019564628601074,0.007948637008666992,6.085846900939941,0.0030935851391404867
D:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\00066_63.png,0,1.1541050672531128,1.1541050672531128,1.0019557476043701,0.006715714931488037,6.033393383026123,0.002715385751798749
D:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\00066_64.png,0,1.1904165744781494,1.1904165744781494,1.0019567012786865,0.0073694586753845215,5.97835111618042,0.0024486470501869917
D:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\00072_96.png,0,1.055952548980713,1.055952548980713,1.0019553899765015,0.006875336170196533,5.818532943725586,0.004418144468218088
D:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\00072_97.png,0,1.0753915309906006,1.0753915309906006,1.0019553899765015,0.006995201110839844,5.799203872680664,0.004188498016446829
D:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\00072_98.png,0,1.1031708717346191,1.1031708717346191,1.0019570589065552,0.006345152854919434,5.784661293029785,0.0045255934819579124
D:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\00072_99.png,0,1.100869059562683,1.100869059562683,1.0019547939300537,0.005732595920562744,5.752049446105957,0.004437816329300404
D:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\00078_60.png,0,1.0703449249267578,1.0703449249267578,1.0019563436508179,0.006911873817443848,6.3984808921813965,0.0027474230155348778
D:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\00078_61.png,0,1.0993599891662598,1.0993599891662598,1.001955509185791,0.007317602634429932,6.3686628341674805,0.0028100782074034214
D:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\00078_62.png,0,1.0684126615524292,1.0684126615524292,1.0019538402557373,0.00812220573425293,6.344727516174316,0.002906757639721036
D:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\00078_63.png,0,1.074792504310608,1.074792504310608,1.001956820487976,0.007938623428344727,6.405797004699707,0.003112967824563384
D:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\00078_64.png,0,1.0897804498672485,1.0897804498672485,1.001957654953003,0.0075629353523254395,6.455768585205078,0.0033742310479283333
D:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\00078_65.png,0,1.1817986965179443,1.1817986965179443,1.0019563436508179,0.006481826305389404,6.4018354415893555,0.0028123289812356234
D:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\00085_60.png,0,1.024139642715454,1.024139642715454,1.001955509185791,0.007142484188079834,6.342360019683838,0.003555867588147521
D:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\00085_61.png,0,1.0508536100387573,1.0508536100387573,1.0019557476043701,0.007741212844848633,6.433906078338623,0.0037845007609575987
D:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\00085_62.png,0,1.0688837766647339,1.0688837766647339,1.0019563436508179,0.007266521453857422,6.5428786277771,0.004203001037240028
D:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\00085_63.png,0,1.092108964920044,1.092108964920044,1.001956582069397,0.007275521755218506,6.611928939819336,0.0037357602268457413
D:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\00085_64.png,0,1.0695686340332031,1.0695686340332031,1.0019570589065552,0.007689833641052246,6.5290961265563965,0.003654737723991275
D:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\00089_60.png,0,1.1771138906478882,1.1771138906478882,1.001955270767212,0.006636500358581543,5.833189010620117,0.003007937455549836
D:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\00089_61.png,0,1.138878345489502,1.138878345489502,1.001953363418579,0.008190453052520752,5.8677778244018555,0.0035507369320839643
D:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\00118_62.png,0,1.1814312934875488,1.1814312934875488,1.001961588859558,0.007147729396820068,5.938758850097656,0.003568679792806506
D:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\00118_63.png,0,1.19532310962677,1.19532310962677,1.001961588859558,0.007030069828033447,5.8416829109191895,0.0032731504179537296
D:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\00118_64.png,0,1.200639247894287,1.200639247894287,1.0019619464874268,0.0071163177490234375,5.612656593322754,0.0033256360329687595
D:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\00118_65.png,0,1.193041205406189,1.193041205406189,1.0019632577896118,0.0065111517906188965,5.5614166259765625,0.003474424360319972
D:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\00118_68.png,0,1.1999115943908691,1.1999115943908691,1.0019596815109253,0.007055819034576416,5.57928466796875,0.0037216790951788425
D:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\00139_95.png,0,1.0565184354782104,1.0565184354782104,1.0019638538360596,0.010050773620605469,5.211343765258789,0.004512180108577013
D:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\00139_96.png,0,1.0575482845306396,1.0575482845306396,1.0019632577896118,0.009033441543579102,5.183605194091797,0.00471476512029767
D:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\00139_97.png,0,1.0828640460968018,1.0828640460968018,1.0019636154174805,0.008526086807250977,5.211990833282471,0.004508283454924822
D:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\00139_98.png,0,1.1266779899597168,1.1266779899597168,1.0019625425338745,0.007639527320861816,5.2303972244262695,0.004065550863742828
D:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\00139_99.png,0,1.1536250114440918,1.1536250114440918,1.0019620656967163,0.006774783134460449,5.213552474975586,0.003710162127390504
D:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\00140_60.png,0,1.12501060962677,1.12501060962677,1.0019596815109253,0.008348822593688965,4.672819137573242,0.003443069290369749
D:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\00140_61.png,0,1.1044822931289673,1.1044822931289673,1.0019574165344238,0.00885474681854248,4.6868062019348145,0.0035471755545586348
D:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\00146_60.png,0,1.0946213006973267,1.0946213006973267,1.0019601583480835,0.007381141185760498,5.14235782623291,0.0036498375702649355
D:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\00146_61.png,0,1.0823159217834473,1.0823159217834473,1.0019593238830566,0.00760495662689209,5.0696001052856445,0.0036271940916776657
D:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\00146_62.png,0,1.100039005279541,1.100039005279541,1.0019590854644775,0.006786465644836426,5.036805152893066,0.003509546397253871
D:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\00146_63.png,0,1.1535210609436035,1.1535210609436035,1.0019595623016357,0.005735874176025391,5.0033369064331055,0.0029099590610712767
D:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\00166_60.png,0,1.1127383708953857,1.1127383708953857,1.0019623041152954,0.006717681884765625,5.015291690826416,0.003082537790760398
D:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\00166_61.png,0,1.1121392250061035,1.1121392250061035,1.0019623041152954,0.006306886672973633,4.922802925109863,0.0032347743399441242
D:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\00166_62.png,0,1.123533844947815,1.123533844947815,1.0019619464874268,0.007884025573730469,4.80143928527832,0.0031933565624058247
D:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\00166_63.png,0,1.1233875751495361,1.1233875751495361,1.0019607543945312,0.008102178573608398,4.7758917808532715,0.0033630509860813618
D:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\00166_64.png,0,1.1046305894851685,1.1046305894851685,1.001958966255188,0.00821763277053833,4.744507789611816,0.003318574745208025
D:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\00166_65.png,0,1.100889801979065,1.100889801979065,1.0019586086273193,0.008025825023651123,4.664761066436768,0.0033258709590882063
D:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\00186_60.png,0,1.064589023590088,1.064589023590088,1.0019491910934448,0.008661150932312012,5.680305480957031,0.0034919714089483023
D:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\00186_61.png,0,1.0842045545578003,1.0842045545578003,1.0019488334655762,0.0096052885055542,5.699224948883057,0.0031552196014672518
D:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\00186_62.png,0,1.0879257917404175,1.0879257917404175,1.0019491910934448,0.007956266403198242,5.7485785484313965,0.0032726083882153034
D:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\00186_63.png,0,1.0861884355545044,1.0861884355545044,1.0019489526748657,0.007484853267669678,5.8515238761901855,0.0032714444678276777
D:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\00204_60.png,0,1.2091816663742065,1.2091816663742065,1.001961588859558,0.006528079509735107,6.354249477386475,0.0030657534953206778
D:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\00204_61.png,0,1.2080609798431396,1.2080609798431396,1.0019586086273193,0.005807995796203613,6.290402889251709,0.002810119418427348
D:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\00204_62.png,0,1.1893349885940552,1.1893349885940552,1.0019570589065552,0.007136344909667969,6.209375858306885,0.003034263849258423
D:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\00204_63.png,0,1.2012165784835815,1.2012165784835815,1.001958966255188,0.006602942943572998,6.139798641204834,0.00301737105473876
D:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\00204_64.png,0,1.301756739616394,1.301756739616394,1.0019614696502686,0.0057408809661865234,6.0106201171875,0.002682242775335908
D:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\00210_97.png,0,1.0241296291351318,1.0241296291351318,1.0019567012786865,0.00695878267288208,6.225240230560303,0.0037509026005864143
D:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\00210_98.png,0,1.031598687171936,1.031598687171936,1.0019580125808716,0.008333742618560791,6.111394882202148,0.003858921118080616
D:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\00210_99.png,0,1.0066362619400024,1.0066362619400024,1.0019577741622925,0.009109914302825928,6.0701375007629395,0.0040067462250590324
D:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\00219_60.png,0,1.079405426979065,1.079405426979065,1.0019593238830566,0.00834202766418457,6.304878234863281,0.0033323827665299177
D:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\00219_61.png,0,1.0791362524032593,1.0791362524032593,1.0019601583480835,0.00870966911315918,6.237214088439941,0.003351376624777913
D:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\00219_98.png,0,1.0910208225250244,1.0910208225250244,1.0019630193710327,0.006837248802185059,5.77138090133667,0.004187045153230429
D:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\00219_99.png,0,1.085681438446045,1.085681438446045,1.0019631385803223,0.0066225528717041016,5.873605728149414,0.0041029485873878
D:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\00230_60.png,0,1.1191258430480957,1.1191258430480957,1.0019617080688477,0.006494462490081787,6.288061141967773,0.0033465856686234474
D:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\00230_61.png,0,1.1245156526565552,1.1245156526565552,1.0019601583480835,0.006966352462768555,6.215359210968018,0.0035265253391116858
D:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\00230_62.png,0,1.1210613250732422,1.1210613250732422,1.0019596815109253,0.007050633430480957,6.069178581237793,0.003400781424716115
D:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\00231_60.png,0,1.2566883563995361,1.2566883563995361,1.0019614696502686,0.00633847713470459,7.03605318069458,0.0027249609120190144
D:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\00231_61.png,0,1.2459580898284912,1.2459580898284912,1.0019596815109253,0.006346464157104492,6.89725923538208,0.002758706919848919
D:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\00231_62.png,0,1.1869271993637085,1.1869271993637085,1.0019601583480835,0.006801009178161621,6.79679536819458,0.003077385015785694
D:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\00249_96.png,0,1.121427297592163,1.121427297592163,1.0019607543945312,0.006443202495574951,5.3045735359191895,0.0040994007140398026
D:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\00249_97.png,0,1.0950504541397095,1.0950504541397095,1.001958966255188,0.0062302350997924805,5.539010524749756,0.004230679012835026
D:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\00249_98.png,0,1.0795273780822754,1.0795273780822754,1.001960039138794,0.006255149841308594,5.552200794219971,0.004446291830390692
D:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\00249_99.png,0,1.0878359079360962,1.0878359079360962,1.001961350440979,0.006619274616241455,5.5590596199035645,0.0046621751971542835
D:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\00254_95.png,0,1.0417706966400146,1.0417706966400146,1.0019574165344238,0.007124841213226318,5.552262306213379,0.004634003154933453
D:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\00254_96.png,0,1.0573594570159912,1.0573594570159912,1.0019567012786865,0.007010221481323242,5.545607089996338,0.0044435556046664715
D:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\00254_97.png,0,1.0749099254608154,1.0749099254608154,1.0019587278366089,0.00651782751083374,5.618932723999023,0.004162493161857128
D:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\00254_98.png,0,1.0309869050979614,1.0309869050979614,1.001958966255188,0.005755722522735596,5.570456504821777,0.004372434690594673
D:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\00254_99.png,0,1.0684359073638916,1.0684359073638916,1.0019580125808716,0.006534278392791748,5.457947731018066,0.00456942617893219
D:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\00261_98.png,0,1.0383245944976807,1.0383245944976807,1.0019595623016357,0.008188486099243164,4.936117172241211,0.004946880508214235
D:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\00261_99.png,0,1.0615143775939941,1.0615143775939941,1.0019603967666626,0.0067563652992248535,4.959167003631592,0.005034028552472591
D:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\00269_60.png,0,1.1735951900482178,1.1735951900482178,1.001955270767212,0.006408095359802246,5.835839748382568,0.002571600489318371
D:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\00269_61.png,0,1.2010780572891235,1.2010780572891235,1.001954436302185,0.007050454616546631,5.735538005828857,0.0025499064940959215
D:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\00273_98.png,0,1.082707166671753,1.082707166671753,1.0019643306732178,0.007524728775024414,6.265191078186035,0.003304830053821206
D:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\00273_99.png,0,1.0920151472091675,1.0920151472091675,1.0019656419754028,0.007390439510345459,6.271080493927002,0.00339420884847641
D:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\00283_60.png,0,1.126376748085022,1.126376748085022,1.001958966255188,0.007824122905731201,6.829944133758545,0.003043561475351453
D:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\00283_61.png,0,1.1627827882766724,1.1627827882766724,1.0019590854644775,0.007633090019226074,6.847813606262207,0.0030847270973026752
D:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\00283_62.png,0,1.1570377349853516,1.1570377349853516,1.0019587278366089,0.007634401321411133,6.734583854675293,0.0028877139557152987
D:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\00283_63.png,0,1.1534442901611328,1.1534442901611328,1.0019605159759521,0.0079270601272583,6.729930400848389,0.002654175739735365
D:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\00283_64.png,0,1.1965234279632568,1.1965234279632568,1.001960039138794,0.007598400115966797,6.446732521057129,0.0025381827726960182
D:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\00291_62.png,0,1.1728413105010986,1.1728413105010986,1.0019558668136597,0.006609916687011719,4.345397472381592,0.0030951029621064663
D:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\00291_63.png,0,1.151070475578308,1.151070475578308,1.0019524097442627,0.007323741912841797,4.227889537811279,0.0031274843495339155
D:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\00291_64.png,0,1.1458971500396729,1.1458971500396729,1.0019514560699463,0.006898403167724609,4.144650936126709,0.0028368737548589706
D:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\00291_65.png,0,1.1656155586242676,1.1656155586242676,1.0019514560699463,0.005692183971405029,4.08230447769165,0.0025219516828656197
D:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\00291_66.png,0,1.1664776802062988,1.1664776802062988,1.0019514560699463,0.006460607051849365,4.082212924957275,0.0025535961613059044
D:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\00291_67.png,0,1.1125186681747437,1.1125186681747437,1.0019508600234985,0.007350027561187744,4.111485958099365,0.0029724035412073135
D:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\00305_60.png,0,1.1833401918411255,1.1833401918411255,1.0019630193710327,0.006664574146270752,6.335646152496338,0.0037181847728788853
D:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\00305_61.png,0,1.1559722423553467,1.1559722423553467,1.001962661743164,0.00723797082901001,6.440848350524902,0.0037434359546750784
D:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\00305_62.png,0,1.1557402610778809,1.1557402610778809,1.0019619464874268,0.007380247116088867,6.2135419845581055,0.0035275311674922705
D:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\00305_63.png,0,1.1462315320968628,1.1462315320968628,1.0019611120224,0.007168591022491455,6.232968807220459,0.0037842816673219204
D:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\00305_64.png,0,1.1411242485046387,1.1411242485046387,1.0019601583480835,0.007642269134521484,6.1218156814575195,0.003628489561378956
D:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\00314_60.png,0,1.1897634267807007,1.1897634267807007,1.0019612312316895,0.0056694746017456055,5.733992576599121,0.002842719666659832
D:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\00314_61.png,0,1.1735275983810425,1.1735275983810425,1.0019603967666626,0.006199359893798828,5.665782928466797,0.002967448439449072
D:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\00314_62.png,0,1.1666791439056396,1.1666791439056396,1.0019593238830566,0.007711529731750488,5.6814284324646,0.003216459648683667
D:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\00331_96.png,0,1.126395344734192,1.126395344734192,1.0019638538360596,0.007753729820251465,5.760128021240234,0.0035865420941263437
D:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\00331_97.png,0,1.1595309972763062,1.1595309972763062,1.0019620656967163,0.007623612880706787,5.867709636688232,0.0032486042473465204
