path,label,image_score,anchor_score,reconstruction_score,bottleneck_divergence,patch_divergence_aggregated
D:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\00021_96.png,0,1.1710515022277832,1.1710515022277832,1.0024371147155762,0.0041342973709106445,0.0025339070707559586
D:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\00021_97.png,0,1.1244159936904907,1.1244159936904907,1.0024378299713135,0.004037022590637207,0.0027015279047191143
D:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\00021_98.png,0,1.1114246845245361,1.1114246845245361,1.002437949180603,0.004269957542419434,0.003001942066475749
D:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\00021_99.png,0,1.1167607307434082,1.1167607307434082,1.002443790435791,0.004402518272399902,0.0029282027389854193
D:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\00026_95.png,0,1.207414150238037,1.207414150238037,1.002431869506836,0.003178238868713379,0.002499082125723362
D:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\00026_96.png,0,1.1629838943481445,1.1629838943481445,1.002427577972412,0.003404080867767334,0.0023523420095443726
D:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\00026_97.png,0,1.1554933786392212,1.1554933786392212,1.0024245977401733,0.0035245418548583984,0.002164389006793499
D:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\00026_98.png,0,1.1598514318466187,1.1598514318466187,1.0024312734603882,0.003076910972595215,0.002283291658386588
D:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\00026_99.png,0,1.1532270908355713,1.1532270908355713,1.0024365186691284,0.003016233444213867,0.0021351363975554705
D:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\00028_98.png,0,1.163997769355774,1.163997769355774,1.002437710762024,0.0035722851753234863,0.0023051053285598755
D:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\00028_99.png,0,1.1876006126403809,1.1876006126403809,1.0024323463439941,0.0035785436630249023,0.002551473444327712
D:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\00056_97.png,0,1.2201037406921387,1.2201037406921387,1.002434492111206,0.0034082531929016113,0.0018496739212423563
D:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\00056_98.png,0,1.2087290287017822,1.2087290287017822,1.0024322271347046,0.003199636936187744,0.0021792191546410322
D:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\00056_99.png,0,1.2407673597335815,1.2407673597335815,1.0024343729019165,0.0031332969665527344,0.001941513386555016
D:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\00066_60.png,0,1.1986888647079468,1.1986888647079468,1.0024327039718628,0.0030078887939453125,0.0017262757755815983
D:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\00066_61.png,0,1.2175774574279785,1.2175774574279785,1.0024322271347046,0.003727436065673828,0.00185585324652493
D:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\00066_62.png,0,1.2287307977676392,1.2287307977676392,1.0024371147155762,0.003871321678161621,0.0019887122325599194
D:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\00066_63.png,0,1.2287393808364868,1.2287393808364868,1.0024378299713135,0.003252387046813965,0.0018379698740318418
D:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\00066_64.png,0,1.2305251359939575,1.2305251359939575,1.0024337768554688,0.00384366512298584,0.0016952829901129007
D:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\00072_96.png,0,1.2227269411087036,1.2227269411087036,1.0024232864379883,0.004073441028594971,0.0029174089431762695
D:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\00072_97.png,0,1.2001982927322388,1.2001982927322388,1.0024223327636719,0.0044130682945251465,0.0028437671717256308
D:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\00072_98.png,0,1.2000983953475952,1.2000983953475952,1.0024266242980957,0.0035436153411865234,0.0028772985097020864
D:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\00072_99.png,0,1.1658074855804443,1.1658074855804443,1.002427339553833,0.0036485791206359863,0.002881897147744894
D:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\00078_60.png,0,1.27958345413208,1.27958345413208,1.0024267435073853,0.003080010414123535,0.0018687404226511717
D:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\00078_61.png,0,1.2642258405685425,1.2642258405685425,1.002421259880066,0.003223717212677002,0.0018852376379072666
D:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\00078_62.png,0,1.2273083925247192,1.2273083925247192,1.002419352531433,0.00415879487991333,0.001967961899936199
D:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\00078_63.png,0,1.2130688428878784,1.2130688428878784,1.0024250745773315,0.0037235021591186523,0.001959545072168112
D:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\00078_64.png,0,1.226074457168579,1.226074457168579,1.0024313926696777,0.004083156585693359,0.0021020493004471064
D:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\00078_65.png,0,1.201109528541565,1.201109528541565,1.002428412437439,0.0031737685203552246,0.0017948619788512588
D:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\00085_60.png,0,1.2334706783294678,1.2334706783294678,1.0024245977401733,0.00363767147064209,0.0022252032067626715
D:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\00085_61.png,0,1.2417871952056885,1.2417871952056885,1.002424955368042,0.003814697265625,0.0023612810764461756
D:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\00085_62.png,0,1.2344555854797363,1.2344555854797363,1.002427101135254,0.0036482810974121094,0.0023381731007248163
D:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\00085_63.png,0,1.2238211631774902,1.2238211631774902,1.0024266242980957,0.003918349742889404,0.0022114806342869997
D:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\00085_64.png,0,1.2449792623519897,1.2449792623519897,1.0024288892745972,0.004360795021057129,0.0023253019899129868
D:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\00089_60.png,0,1.2412809133529663,1.2412809133529663,1.002431869506836,0.0035010576248168945,0.0018856790848076344
D:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\00089_61.png,0,1.2009931802749634,1.2009931802749634,1.002431869506836,0.004021942615509033,0.0021790829487144947
D:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\00118_62.png,0,1.1351176500320435,1.1351176500320435,1.0024358034133911,0.003451108932495117,0.0023302247282117605
D:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\00118_63.png,0,1.1397380828857422,1.1397380828857422,1.002436637878418,0.0031614303588867188,0.0021087857894599438
D:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\00118_64.png,0,1.1433299779891968,1.1433299779891968,1.0024333000183105,0.0033905506134033203,0.002097133081406355
D:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\00118_65.png,0,1.1569411754608154,1.1569411754608154,1.0024340152740479,0.003171980381011963,0.00220985384657979
D:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\00118_68.png,0,1.1537413597106934,1.1537413597106934,1.002433180809021,0.003477752208709717,0.0024606310762465
D:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\00139_95.png,0,1.1494016647338867,1.1494016647338867,1.0024431943893433,0.004714250564575195,0.002899601124227047
D:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\00139_96.png,0,1.1430206298828125,1.1430206298828125,1.0024410486221313,0.004372775554656982,0.0029160433914512396
D:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\00139_97.png,0,1.103975534439087,1.103975534439087,1.0024389028549194,0.004400014877319336,0.0027872449718415737
D:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\00139_98.png,0,1.090464472770691,1.090464472770691,1.0024375915527344,0.0039020180702209473,0.0025333480443805456
D:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\00139_99.png,0,1.1000277996063232,1.1000277996063232,1.0024387836456299,0.0034497976303100586,0.0023159515112638474
D:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\00140_60.png,0,1.1903455257415771,1.1903455257415771,1.0024280548095703,0.00413137674331665,0.0021466484759002924
D:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\00140_61.png,0,1.1575276851654053,1.1575276851654053,1.0024288892745972,0.004699110984802246,0.002336375880986452
D:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\00146_60.png,0,1.2328730821609497,1.2328730821609497,1.0024371147155762,0.003895401954650879,0.0020332029089331627
D:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\00146_61.png,0,1.2273238897323608,1.2273238897323608,1.0024354457855225,0.0035256147384643555,0.002070088405162096
D:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\00146_62.png,0,1.2180821895599365,1.2180821895599365,1.0024359226226807,0.0033548474311828613,0.002104358049109578
D:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\00146_63.png,0,1.2185200452804565,1.2185200452804565,1.0024343729019165,0.0032479166984558105,0.0018169638933613896
D:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\00166_60.png,0,1.1294240951538086,1.1294240951538086,1.0024374723434448,0.003256678581237793,0.0019320531282573938
D:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\00166_61.png,0,1.1356003284454346,1.1356003284454346,1.0024378299713135,0.003238201141357422,0.0020091894548386335
D:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\00166_62.png,0,1.149645209312439,1.149645209312439,1.002435564994812,0.0036783218383789062,0.0019687695894390345
D:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\00166_63.png,0,1.156079888343811,1.156079888343811,1.0024348497390747,0.00353926420211792,0.002177847782149911
D:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\00166_64.png,0,1.146246075630188,1.146246075630188,1.0024343729019165,0.003704547882080078,0.0021944926120340824
D:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\00166_65.png,0,1.1609371900558472,1.1609371900558472,1.0024312734603882,0.0037720203399658203,0.002267296425998211
D:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\00186_60.png,0,1.224618673324585,1.224618673324585,1.002408742904663,0.004601716995239258,0.0021693280432373285
D:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\00186_61.png,0,1.215268850326538,1.215268850326538,1.0024070739746094,0.004856467247009277,0.002084177453070879
D:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\00186_62.png,0,1.1909089088439941,1.1909089088439941,1.0024093389511108,0.0037615299224853516,0.001973806880414486
D:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\00186_63.png,0,1.1754050254821777,1.1754050254821777,1.0024112462997437,0.003612697124481201,0.002038939157500863
D:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\00204_60.png,0,1.1936373710632324,1.1936373710632324,1.0024363994598389,0.003251314163208008,0.0018102959729731083
D:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\00204_61.png,0,1.1824676990509033,1.1824676990509033,1.0024334192276,0.0029659271240234375,0.0016984165413305163
D:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\00204_62.png,0,1.1708046197891235,1.1708046197891235,1.0024305582046509,0.003322005271911621,0.00177479418925941
D:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\00204_63.png,0,1.1945855617523193,1.1945855617523193,1.0024311542510986,0.0033582448959350586,0.0016555327456444502
D:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\00204_64.png,0,1.1663005352020264,1.1663005352020264,1.002431869506836,0.0026805996894836426,0.00144952570553869
D:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\00210_97.png,0,1.0466591119766235,1.0466591119766235,1.0024315118789673,0.00400853157043457,0.002573528792709112
D:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\00210_98.png,0,1.0292456150054932,1.0292456150054932,1.002428412437439,0.004407763481140137,0.0026768844109028578
D:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\00210_99.png,0,1.065309762954712,1.065309762954712,1.0024256706237793,0.004840433597564697,0.002849151147529483
D:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\00219_60.png,0,1.1849454641342163,1.1849454641342163,1.002431869506836,0.0044626593589782715,0.00231120060198009
D:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\00219_61.png,0,1.1709074974060059,1.1709074974060059,1.0024322271347046,0.004744529724121094,0.0022524972446262836
D:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\00219_98.png,0,1.1641998291015625,1.1641998291015625,1.002434492111206,0.0033687949180603027,0.0027348122093826532
D:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\00219_99.png,0,1.152652382850647,1.152652382850647,1.0024371147155762,0.00334930419921875,0.0027630976401269436
D:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\00230_60.png,0,1.150314211845398,1.150314211845398,1.0024336576461792,0.0030585527420043945,0.0019657278899103403
D:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\00230_61.png,0,1.1604424715042114,1.1604424715042114,1.0024322271347046,0.0030072927474975586,0.0020505478605628014
D:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\00230_62.png,0,1.149338722229004,1.149338722229004,1.0024352073669434,0.0028918981552124023,0.002018407918512821
D:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\00231_60.png,0,1.2427685260772705,1.2427685260772705,1.002432107925415,0.0028325319290161133,0.0016282470896840096
D:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\00231_61.png,0,1.256364345550537,1.256364345550537,1.0024381875991821,0.003100574016571045,0.0016510278219357133
D:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\00231_62.png,0,1.2146203517913818,1.2146203517913818,1.002441644668579,0.003257930278778076,0.001695849816314876
D:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\00249_96.png,0,1.1155221462249756,1.1155221462249756,1.0024282932281494,0.0029032230377197266,0.0023984580766409636
D:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\00249_97.png,0,1.1260398626327515,1.1260398626327515,1.002426028251648,0.0028840303421020508,0.002463487908244133
D:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\00249_98.png,0,1.088072419166565,1.088072419166565,1.0024319887161255,0.0032426118850708008,0.002520148642361164
D:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\00249_99.png,0,1.1247905492782593,1.1247905492782593,1.0024288892745972,0.0032988786697387695,0.002637913916260004
D:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\00254_95.png,0,1.1293190717697144,1.1293190717697144,1.002433180809021,0.003326416015625,0.002593663753941655
D:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\00254_96.png,0,1.1301144361495972,1.1301144361495972,1.0024302005767822,0.003410518169403076,0.0025632563047111034
D:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\00254_97.png,0,1.1096959114074707,1.1096959114074707,1.0024235248565674,0.0033310651779174805,0.002386524574831128
D:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\00254_98.png,0,1.1411954164505005,1.1411954164505005,1.002427101135254,0.003129303455352783,0.0025067341048270464
D:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\00254_99.png,0,1.1291284561157227,1.1291284561157227,1.0024303197860718,0.003390192985534668,0.0025507223326712847
D:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\00261_98.png,0,1.1800965070724487,1.1800965070724487,1.0024358034133911,0.0045119524002075195,0.002754613757133484
D:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\00261_99.png,0,1.1584866046905518,1.1584866046905518,1.0024397373199463,0.0038450956344604492,0.002762430114671588
D:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\00269_60.png,0,1.141471266746521,1.141471266746521,1.0024337768554688,0.0033229589462280273,0.0018955412087962031
D:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\00269_61.png,0,1.1341372728347778,1.1341372728347778,1.0024313926696777,0.0034865140914916992,0.0018648830009624362
D:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\00273_98.png,0,1.1525338888168335,1.1525338888168335,1.0024417638778687,0.003934383392333984,0.002075525466352701
D:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\00273_99.png,0,1.1626964807510376,1.1626964807510376,1.0024417638778687,0.004140615463256836,0.0021041175350546837
D:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\00283_60.png,0,1.123945951461792,1.123945951461792,1.0024397373199463,0.0038640499114990234,0.002060300437733531
D:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\00283_61.png,0,1.128523826599121,1.128523826599121,1.0024389028549194,0.003901839256286621,0.0020102611742913723
D:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\00283_62.png,0,1.1461185216903687,1.1461185216903687,1.0024378299713135,0.003657817840576172,0.002007960807532072
D:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\00283_63.png,0,1.1499171257019043,1.1499171257019043,1.0024362802505493,0.004041433334350586,0.0018790295580402017
D:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\00283_64.png,0,1.1669912338256836,1.1669912338256836,1.0024361610412598,0.0036449432373046875,0.0018065975746139884
D:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\00291_62.png,0,1.1863175630569458,1.1863175630569458,1.0024229288101196,0.0036100149154663086,0.0020129880867898464
D:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\00291_63.png,0,1.1757386922836304,1.1757386922836304,1.0024210214614868,0.004007160663604736,0.00197518989443779
D:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\00291_64.png,0,1.1979328393936157,1.1979328393936157,1.002422571182251,0.0037487149238586426,0.0018018882256001234
D:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\00291_65.png,0,1.2070413827896118,1.2070413827896118,1.0024200677871704,0.0031664371490478516,0.0017862004460766912
D:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\00291_66.png,0,1.1818630695343018,1.1818630695343018,1.0024224519729614,0.0037317276000976562,0.0017917116638273
D:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\00291_67.png,0,1.1951847076416016,1.1951847076416016,1.0024218559265137,0.0038539767265319824,0.001993486424908042
D:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\00305_60.png,0,1.1954842805862427,1.1954842805862427,1.0024476051330566,0.0027512311935424805,0.0020991696510463953
D:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\00305_61.png,0,1.173135757446289,1.173135757446289,1.0024484395980835,0.0037570595741271973,0.0022516639437526464
D:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\00305_62.png,0,1.1879503726959229,1.1879503726959229,1.002447247505188,0.0034821033477783203,0.002221961971372366
D:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\00305_63.png,0,1.2004823684692383,1.2004823684692383,1.0024434328079224,0.003236114978790283,0.0022321019787341356
D:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\00305_64.png,0,1.1984645128250122,1.1984645128250122,1.0024423599243164,0.0034076571464538574,0.0021256818436086178
D:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\00314_60.png,0,1.1297011375427246,1.1297011375427246,1.0024305582046509,0.0025808215141296387,0.0018398548709228635
D:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\00314_61.png,0,1.1468572616577148,1.1468572616577148,1.0024317502975464,0.0029084086418151855,0.0018786712316796184
D:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\00314_62.png,0,1.143802285194397,1.143802285194397,1.0024303197860718,0.0035167932510375977,0.0020727943629026413
D:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\00331_96.png,0,1.1821283102035522,1.1821283102035522,1.0024386644363403,0.004597902297973633,0.00259659462608397
D:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\00331_97.png,0,1.2042226791381836,1.2042226791381836,1.0024391412734985,0.004552781581878662,0.0023072478361427784
D:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\00331_98.png,0,1.2123706340789795,1.2123706340789795,1.0024404525756836,0.003850281238555908,0.001983188558369875
D:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\00331_99.png,0,1.2046408653259277,1.2046408653259277,1.002439022064209,0.0036721229553222656,0.0021009512711316347
D:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\00356_98.png,0,1.1150683164596558,1.1150683164596558,1.0024446249008179,0.0036625266075134277,0.002783051459118724
D:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\00356_99.png,0,1.1194039583206177,1.1194039583206177,1.002443790435791,0.003435373306274414,0.0025742275174707174
D:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\00383_60.png,0,1.1535321474075317,1.1535321474075317,1.002441167831421,0.004064321517944336,0.0018131285905838013
D:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\00383_61.png,0,1.1898843050003052,1.1898843050003052,1.002443790435791,0.0034302473068237305,0.001800642115995288
D:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\00383_62.png,0,1.1772834062576294,1.1772834062576294,1.002442479133606,0.003360748291015625,0.0019120624056085944
D:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\00383_63.png,0,1.173708438873291,1.173708438873291,1.0024447441101074,0.0028542280197143555,0.0017284229397773743
D:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\00421_60.png,0,1.1856467723846436,1.1856467723846436,1.0024358034133911,0.0025243163108825684,0.002049344126135111
D:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\00421_61.png,0,1.1450031995773315,1.1450031995773315,1.002440094947815,0.0029276609420776367,0.0019685961306095123
D:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\00421_62.png,0,1.1308547258377075,1.1308547258377075,1.0024384260177612,0.00383758544921875,0.002231125021353364
